Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-2023-127978,2023-03-03,2023-03-08,Unknown,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,54,5,0,-200
US-2023-105648,2023-03-03,2023-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,626,3,0,-23
US-2023-130421,2023-03-03,2023-03-07,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,177,3,1,-460
US-2023-155852,2023-03-03,2023-03-07,Unknown,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,19,4,0,3
US-2023-127964,2023-03-03,2023-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,25,5,0,9
US-2023-127964,2023-03-03,2023-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,Binders,54,3,0,41
US-2023-127978,2023-03-03,2023-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,15,3,0,5
US-2023-127978,2023-03-03,2023-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,45,8,0,-10
US-2023-127964,2023-03-03,2023-03-08,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,10,1,0,5
US-2023-117016,2023-03-04,2023-03-09,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,16,3,0,2
US-2023-116239,2023-04-03,2023-03-04,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,355,5,0,18
US-2023-169061,2023-03-05,2023-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,60,3,0,15
US-2023-169061,2023-03-05,2023-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,50,6,0,7
US-2023-169061,2023-03-05,2023-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,98,2,0,46
US-2023-169061,2023-03-05,2023-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,19,2,0,5
US-2023-169061,2023-03-05,2023-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,480,3,0,178
US-2023-104563,2023-03-07,2023-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,437,6,0,22
US-2023-156587,2023-03-07,2023-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,49,1,0,5
US-2023-104563,2023-03-07,2023-03-12,Unknown,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,482,2,0,54
US-2023-104563,2023-03-07,2023-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,21,5,0,7
US-2023-156587,2023-03-07,2023-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,18,3,0,5
US-2023-131982,2023-03-07,2023-03-11,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,108,3,0,34
US-2023-104563,2023-03-07,2023-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,205,5,0,0
US-2023-156587,2023-03-07,2023-03-08,Unknown,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,243,3,0,5
US-2023-140116,2023-03-10,2023-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,83,4,0,9
US-2023-100279,2023-03-10,2023-03-14,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,54,2,0,11
US-2023-140116,2023-03-10,2023-03-17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,636,3,0,-16
US-2023-166884,2023-03-11,2023-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,8,5,0,2
US-2023-114790,2023-11-03,2023-03-13,Unknown,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,147,3,0,38
US-2023-103338,2023-03-11,2023-03-15,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,8,3,0,2
US-2023-166884,2023-03-11,2023-03-16,Unknown,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10001561,Office Supplies,Fasteners,10,6,0,2
US-2023-114790,2023-03-11,2023-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,15,3,0,7
US-2023-158337,2023-03-11,2023-03-14,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,109,14,0,49
US-2023-114790,2023-03-11,2023-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,33,2,0,14
US-2023-114790,2023-03-11,2023-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,588,3,0,165
CA-2023-139675,2023-03-13,2023-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Furniture,Chairs,915,4,0,103
CA-2023-139675,2023-03-13,2023-03-18,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,Furniture,Furnishings,328,8,0,8
US-2023-125521,2023-03-14,2023-03-19,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,1140,4,0,285
US-2023-157623,2023-03-14,2023-03-18,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,3,1,0,1
US-2023-114510,2023-03-14,2023-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,33,3,0,11
US-2023-114510,2023-03-14,2023-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,62,2,0,20
US-2023-100293,2023-03-14,2023-03-18,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,91,6,0,32
US-2023-157623,2023-03-14,2023-03-18,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,11,2,0,7
US-2023-152618,2023-03-14,2023-03-17,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,8,160,0,3
US-2023-114510,2023-03-14,2023-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,81,1,0,3
US-2023-114510,2023-03-14,2023-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,21,2,0,6
US-2023-114510,2023-03-14,2023-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,83,12,0,7
US-2023-152618,2023-03-14,2023-03-17,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,575,2,0,156
US-2023-149958,2023-03-15,2023-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,46,3,0,5
US-2023-149958,2023-03-15,2023-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10000773,Office Supplies,Binders,7,3,1,7
US-2023-149958,2023-03-15,2023-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001543,Office Supplies,Binders,43,4,1,-32
US-2023-149958,2023-03-15,2023-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10002120,Office Supplies,Paper,132,3,0,48
US-2023-149958,2023-03-15,2023-03-19,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10001490,Office Supplies,Storage,143,3,0,18
US-2023-157609,2023-03-16,2023-03-21,Second Class,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002415,Technology,Phones,472,2,0,29
US-2023-148838,2023-03-17,2023-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,1072,4,0,8
US-2023-148838,2023-03-17,2023-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,1580,7,0,-448
US-2023-148838,2023-03-17,2023-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,614,3,0,-123
US-2023-118339,2023-03-17,2023-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,94,2,0,37
US-2023-164763,2023-03-17,2023-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,33,3,0,8
US-2023-158442,2023-03-17,2023-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,4,160,0,0
US-2023-118339,2023-03-17,2023-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,Office Supplies,Art,20,6,0,6
US-2023-118339,2023-03-17,2023-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10000136,Office Supplies,Binders,36,6,0,17
US-2023-164763,2023-03-17,2023-03-21,Unknown,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,30,2,0,15
US-2023-164763,2023-03-17,2023-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,11,3,0,5
US-2023-118339,2023-03-17,2023-03-24,Unknown,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10001758,Office Supplies,Binders,53,10,0,25
US-2023-118339,2023-03-17,2023-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,Paper,47,7,0,24
US-2023-148838,2023-03-17,2023-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,54,4,0,76
US-2023-158442,2023-03-17,2023-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002195,Office Supplies,Paper,5,1,0,2
US-2023-158442,2023-03-17,2023-03-17,Unknown,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-PA-10002365,Office Supplies,Paper,16,3,0,5
US-2023-148838,2023-03-17,2023-03-21,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,Paper,35,7,0,16
US-2023-164763,2023-03-17,2023-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,Paper,16,4,0,8
US-2023-164763,2023-03-17,2023-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,13,2,0,6
US-2023-127859,2023-03-17,2023-03-20,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,127,3,0,41
US-2023-111871,2023-03-18,2023-03-21,Second Class,EK-13795,Eileen Kiefer,Home Office,United States,San Francisco,California,94110,West,FUR-BO-10004218,Furniture,Bookcases,54,10,0,70
US-2023-145317,2023-03-18,2023-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10001986,Furniture,Furnishings,122,3,0,8
US-2023-145317,2023-03-18,2023-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,31,2,0,8
US-2023-131275,2023-03-18,2023-03-24,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,FUR-FU-10004597,Furniture,Furnishings,111,2,0,-555
US-2023-145317,2023-03-18,2023-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003183,Office Supplies,Art,8,3,0,1
US-2023-145317,2023-03-18,2023-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-FA-10003112,Office Supplies,Fasteners,54,3,0,6
US-2023-145317,2023-03-18,2023-03-23,Unknown,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10001804,Office Supplies,Paper,21,4,0,7
US-2023-131275,2023-03-18,2023-03-24,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,OFF-ST-10000078,Office Supplies,Storage,1856,7,0,334
US-2023-131275,2023-03-18,2023-03-24,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,TEC-MA-10001148,Technology,Machines,1280,3,0,416
US-2023-145317,2023-03-18,2023-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,Machines,22638,6,0,-1811
US-2023-145317,2023-03-18,2023-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,821,4,0,-16
US-2023-103989,2023-03-19,2023-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10002508,Furniture,Furnishings,20,3,0,6
US-2023-103989,2023-03-19,2023-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,FUR-FU-10003981,Furniture,Furnishings,5,3,0,-25
US-2023-103989,2023-03-19,2023-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001196,Office Supplies,Binders,34,5,1,-26
US-2023-103989,2023-03-19,2023-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,OFF-LA-10000443,Office Supplies,Labels,12,4,0,4
US-2023-103989,2023-03-19,2023-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10000918,Office Supplies,Storage,26,3,0,2
US-2023-103989,2023-03-19,2023-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,TEC-AC-10002647,Technology,Accessories,170,2,0,53
US-2023-103989,2023-03-19,2023-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10004667,Technology,Phones,324,3,0,28
US-2023-155544,2023-03-21,2023-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-CH-10000422,Furniture,Chairs,218,3,0,-11
US-2023-155544,2023-03-21,2023-03-25,Unknown,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10001473,Furniture,Furnishings,33,3,0,7
US-2023-163223,2023-03-21,2023-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-AR-10001573,Office Supplies,Art,9,4,0,3
US-2023-140004,2023-03-21,2023-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,6,3,0,2
US-2023-140004,2023-03-21,2023-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,54,2,0,1
US-2023-163223,2023-03-21,2023-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10001597,Office Supplies,Binders,123,3,0,59
US-2023-163223,2023-03-21,2023-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004409,Office Supplies,Labels,14,5,0,7
US-2023-155544,2023-03-21,2023-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-LA-10004544,Office Supplies,Labels,59,5,0,22
US-2023-163223,2023-03-21,2023-03-25,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10000675,Office Supplies,Paper,123,3,0,60
US-2023-107405,2023-03-21,2023-03-25,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,OFF-ST-10002301,Office Supplies,Storage,16,1,0,-4
US-2023-163223,2023-03-21,2023-03-25,Unknown,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000730,Technology,Phones,54,7,0,910
US-2023-148040,2023-03-22,2023-03-26,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10001482,Furniture,Chairs,314,3,0,-35
US-2023-129609,2023-03-22,2023-03-22,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,46368,Central,OFF-AR-10003478,Office Supplies,Art,16,2,0,7
US-2023-158057,2023-03-22,2023-03-26,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002735,Office Supplies,Binders,54,5,1,-39
US-2023-158057,2023-03-22,2023-03-26,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,8,4,1,-6
US-2023-148040,2023-03-22,2023-03-26,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,OFF-PA-10002581,Office Supplies,Paper,74,3,0,23
US-2023-164749,2023-03-23,2023-03-26,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,Florida,33445,South,OFF-LA-10004484,Office Supplies,Labels,54,3,0,7
US-2023-120838,2023-03-23,2023-03-26,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000585,Office Supplies,Storage,54,2,0,86
US-2023-120838,2023-03-23,2023-03-26,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10003484,Technology,Phones,605,6,0,38
